the_geom,OBJECTID,WARD,PARCEL,PID_LONG,WPD,BATCH,OBJECTID_1,PID,CM_ID,OWNER,ST_NUM,ST_NAME,ST_NAM_SUF,UNIT_NUM,ZIPCODE,FULL_ADDRE,LU,PTYPE,LOTSIZE,MAIL_ADDRE,MAIL_CS,MAIL_ZIP,OWN_OCC,GROSS_AREA,BLDG_AREA,AV_TOTAL,AV_LAND,AV_BLDG,GROSS_TAX,GROSS_TAX_,NUM_FLOORS
"MULTIPOLYGON (((-71.11427937906835 42.32131268839011, -71.11428321325768 42.321312101593605, -71.11433758611933 42.32150390343225, -71.11433939180644 42.3215102726526, -71.11433212308694 42.3215114122024, -71.11431205417313 42.321440616067555, -71.11427698088056 42.32131689019382, -71.1142769787721 42.32131688667427, -71.11427937906835 42.32131268839011)))",8206,10,2176-1,1002176001,10-09-015,0,73135,1002176001,,CITY OF BOSTON,,PERKINS,ST,,02130,PERKINS ST,E,902,150,PERKINS ST,JAMAICA PLAIN MA,02130,N,0,0,500,500,0,0,0,0
"MULTIPOLYGON (((-71.16043238348219 42.26417111349787, -71.16046224730178 42.26411695039162, -71.16049139146523 42.26406408863334, -71.1605196507603 42.2640128266478, -71.16070748097275 42.26404519999336, -71.16067561422864 42.26420161451476, -71.16043238348219 42.26417111349787)))",8219,20,11114,2011114000,20-15-095,0,145702,2011114000,,CITY OF BOSTON,,CHERRY,RD,,02132,CHERRY RD,E,902,3622,72 REDLAND RD,WEST ROXBURY MA,02132,N,0,0,8700,8700,0,0,0,0
"MULTIPOLYGON (((-71.18147421272128 42.28510983424397, -71.17946468622607 42.28454389300047, -71.17744712459688 42.28457366834055, -71.17730538460037 42.284419121992435, -71.17728718433872 42.28372281425379, -71.17729271769392 42.281796148731175, -71.17715077346425 42.28061775507516, -71.17741037955028 42.280613270904546, -71.1774647608572 42.280612336861616, -71.1778239005773 42.28060359203635, -71.17806107510617 42.280587603000804, -71.17826903106216 42.28057227803845, -71.1784783458972 42.28055414933554, -71.17881290990611 42.28051645904677, -71.17910286563807 42.28048416442395, -71.17947088132172 42.28044380802899, -71.17995042277268 42.280387946707144, -71.180320477419 42.280345337563986, -71.18030377085144 42.280194673172964, -71.18139774904813 42.28005430913431, -71.18504889999053 42.27959036324834, -71.18506237577317 42.27959300311606, -71.18506966007837 42.279605099846265, -71.18493521758545 42.279684953377725, -71.1849071522491 42.27976511987059, -71.18491985812462 42.2798115741515, -71.18492863299164 42.27981931477176, -71.1850794543647 42.27985988050679, -71.18514794479373 42.27985735137275, -71.18524051634718 42.279909298840735, -71.1853369604259 42.27994783533559, -71.18552074094173 42.280014411412736, -71.18558011543402 42.28000139411068, -71.18570143003045 42.28003462253714, -71.18583982193343 42.28009073985094, -71.18601447194551 42.28014847596384, -71.18619720122886 42.28018213270733, -71.18632303214953 42.28020936051514, -71.1864398244957 42.28030454353341, -71.18650058987264 42.280326371513986, -71.1865820947804 42.28037548859717, -71.18663244677447 42.280402455289114, -71.18669280455417 42.2803990442457, -71.18673804187729 42.28042020944072, -71.1870242316046 42.2804655705931, -71.187184101109 42.280493584612096, -71.18726459179317 42.280535017724375, -71.18745839470927 42.28057149572065, -71.18763147666627 42.280607555255855, -71.18778841157516 42.28066133285569, -71.18789866903087 42.28066293070592, -71.18798290597344 42.28072935839934, -71.18800968249376 42.280747372132026, -71.1880594877935 42.28075951864796, -71.18812400875925 42.28077752772213, -71.18814351997774 42.280813602842706, -71.1881710136487 42.28084881589292, -71.18821245992913 42.28087675630487, -71.18826736609198 42.28088941850782, -71.18829225403438 42.280912048405945, -71.18834563313379 42.28092264566061, -71.18845107354447 42.280979526384975, -71.1888348858505 42.2812005735319, -71.18927871415241 42.28135977575584, -71.18945023230911 42.2814433755621, -71.18948945140225 42.28147879842368, -71.18953659921648 42.28149114259052, -71.18958627875394 42.28150953608227, -71.1896166885843 42.281533574359294, -71.18965858344055 42.28155465560063, -71.18968684414885 42.281572379304585, -71.18973287201203 42.28158635858078, -71.18980269042436 42.281621594927984, -71.18986870678462 42.28166804998242, -71.18993112962772 42.28170351882908, -71.19000154193924 42.28175411563455, -71.1900738048299 42.281803350687206, -71.19014815925496 42.281828462423846, -71.19018597589975 42.28185008111714, -71.1902031190782 42.28187266195606, -71.19023140306368 42.281887910700654, -71.19025853510631 42.281907546567965, -71.19027343866631 42.28193175957259, -71.19032264665191 42.28195973945996, -71.19052324539294 42.28210268896897, -71.19056719770661 42.28213914212123, -71.19059314152986 42.28216753691358, -71.19060988971157 42.28219094556858, -71.19062809193697 42.28221765072615, -71.19063308367738 42.282236049840996, -71.19065636854666 42.28227155547639, -71.1906770839835 42.282305130759255, -71.1906991571091 42.28235050105392, -71.19071876048257 42.282385442494736, -71.19072951519438 42.28241785466324, -71.19074721387521 42.28245771404735, -71.1907577739016 42.282473136928175, -71.19077338880956 42.282537929229775, -71.1907855481597 42.28257776245463, -71.19081645712801 42.282626202522394, -71.19082156942844 42.282669826046856, -71.19082328520665 42.28272028377222, -71.19084457877746 42.282769488254964, -71.19084949045748 42.28283367533832, -71.19085530269679 42.28288004749393, -71.19087947646979 42.28308637948061, -71.19089384922704 42.28312786810103, -71.19088890581757 42.28317910944605, -71.19089470363184 42.28320344327455, -71.1903792945036 42.283683148169374, -71.18993932730871 42.28409485419617, -71.18876499467915 42.28314794938846, -71.18726839767817 42.28194113307857, -71.18550568041617 42.28344518185246, -71.18442835643849 42.28295423223817, -71.18330565603635 42.28369888407549, -71.18310684646596 42.28388330875085, -71.18147421272128 42.28510983424397)))",7537,20,9010,2009010000,20-17-005,0,143151,2009010000,,CITY OF BOSTON,,GARDNER,ST,,02132,GARDNER ST,E,902,4471870,GARDNER,WEST ROXBURY MA,02132,N,0,0,31392500,31392500,0,0,0,0
"MULTIPOLYGON (((-71.10564582637846 42.274681563248485, -71.10538818082622 42.27454395747011, -71.10548050278828 42.27445099345708, -71.10574042880714 42.27458677088172, -71.10564582637846 42.274681563248485)))",7556,18,2362,1802362000,18-21-025,0,110941,1802362000,,CITY OF BOSTON,,CANAAN,ST,,02126,CANAAN ST,E,902,3200,CANAAN,MATTAPAN MA,02126,N,0,0,13400,13400,0,0,0,0
"MULTIPOLYGON (((-71.1592399642747 42.26152745232179, -71.15934289987429 42.26136416946367, -71.15951693145378 42.26142686107235, -71.15945091649742 42.26153275783479, -71.15941500266561 42.26159036826876, -71.1592399642747 42.26152745232179)))",7605,20,11492,2011492000,20-15-230,0,146109,2011492000,,CITY OF BOSTON,,CAMP,RD,,02132,CAMP RD,E,902,3618,CAMP RD,WEST ROXBURY MA,02132,N,0,0,18600,18600,0,0,0,0
"MULTIPOLYGON (((-71.1603880341804 42.26313015566512, -71.16014756132411 42.26314635894776, -71.16018094829035 42.263033830193564, -71.16037150831045 42.26302215786119, -71.1603880341804 42.26313015566512)))",7607,20,11147,2011147000,20-15-105,0,145733,2011147000,,CITY OF BOSTON,,PINE,RD,,02132,PINE RD,E,902,2404,PINE RD,WEST ROXBURY MA,02132,N,0,0,11900,11900,0,0,0,0
"MULTIPOLYGON (((-71.15892143325942 42.26368832148598, -71.15897705632027 42.263642955982185, -71.15918641745078 42.263806784915374, -71.15911909663986 42.26385298943803, -71.15892143325942 42.26368832148598)))",7704,20,11204,2011204000,20-15-115,0,145790,2011204000,,CITY OF BOSTON,,OAK,RD,,02132,OAK RD,E,902,1563,OAK RD,WEST ROXBURY MA,02132,N,0,0,7800,7800,0,0,0,0
"MULTIPOLYGON (((-71.16197178095496 42.2640564805728, -71.16198565872752 42.263951643402976, -71.1621396245246 42.26400033383655, -71.1621469026906 42.26400229493318, -71.16214380032315 42.264066392636884, -71.16197178095496 42.2640564805728)))",7734,20,11004,2011004000,20-15-080,0,145599,2011004000,,CITY OF BOSTON,,DANA,RD,,02132,DANA RD,E,902,1660,DANA RD,WEST ROXBURY MA,02132,N,0,0,8200,8200,0,0,0,0
"MULTIPOLYGON (((-71.07080039016104 42.320698042563784, -71.07107040173253 42.32055732449627, -71.07115535480219 42.32063932462202, -71.07088394815547 42.32078461011532, -71.07080039016104 42.320698042563784)))",7786,8,143,0800143000,08-05-070,0,63472,0800143000,,BOSTON NATURAL AREA FUND,13,LEYLAND,ST,,02125,13 LEYLAND ST,E,902,3276,73 TREMONT,BOSTON MA,02108,N,0,0,16400,16400,0,0,0,0
"MULTIPOLYGON (((-71.16140010796042 42.26448987179242, -71.16141101710579 42.26443535311336, -71.16163536743628 42.26445677688221, -71.16162488049537 42.26451110276102, -71.16140010796042 42.26448987179242)))",7837,20,11069,2011069000,20-15-085,0,145658,2011069000,,CITY OF BOSTON,,LINDEN,RD,,02132,LINDEN RD,E,902,1200,LINDEN RD,WEST ROXBURY MA,02132,N,0,0,5900,5900,0,0,0,0
"MULTIPOLYGON (((-71.1613678575154 42.264595993490055, -71.16138475502412 42.264541440839935, -71.16161438218923 42.26456542825358, -71.16160359185767 42.26462130329555, -71.1613678575154 42.264595993490055)))",7838,20,11071,2011071000,20-15-085,0,145660,2011071000,,CITY OF BOSTON BY FCL,,LINDEN,RD,,02132,LINDEN RD,E,902,1253,LINDEN RD,WEST ROXBURY MA,02132,N,0,0,3100,3100,0,0,0,0
"MULTIPOLYGON (((-71.16138475502412 42.264541440839935, -71.16140010796042 42.26448987179242, -71.16162488049537 42.26451110276102, -71.16161438218923 42.26456542825358, -71.16138475502412 42.264541440839935)))",7839,20,11070,2011070000,20-15-085,0,145659,2011070000,,CITY OF BOSTON,,LINDEN,RD,,02132,LINDEN RD,E,902,1218,LINDEN RD,WEST ROXBURY MA,02132,N,0,0,6000,6000,0,0,0,0
"MULTIPOLYGON (((-71.15939751233446 42.263679541424416, -71.1595048129404 42.26356307224743, -71.15960699774607 42.263647159259655, -71.1594698825858 42.26373909531633, -71.15939751233446 42.263679541424416)))",7966,20,11124,2011124000,20-15-100,0,145710,2011124000,,CITY OF BOSTON,,POND,RD,,02132,POND RD,E,902,1830,1102 LEWIS O GRAY DR,SAUGUS MA,01906,N,0,0,4500,4500,0,0,0,0
"MULTIPOLYGON (((-71.16025564117237 42.26402835362151, -71.16029812264685 42.263975744402586, -71.16049139146523 42.26406408863334, -71.16046224730178 42.26411695039162, -71.16025564117237 42.26402835362151)))",7967,20,11107,2011107000,20-15-095,0,145695,2011107000,,CITY OF BOSTON,,CEDAR,RD,,02132,CEDAR RD,E,902,1292,CEDAR RD,WEST ROXBURY MA,02132,N,0,0,6300,6300,0,0,0,0
"MULTIPOLYGON (((-71.15956890434076 42.263820579358395, -71.15970602337512 42.26372863230765, -71.15975553437201 42.263769372832826, -71.15961841914769 42.26386131187461, -71.15956890434076 42.263820579358395)))",8002,20,11126,2011126000,20-15-100,0,145712,2011126000,,CITY OF BOSTON,,POND,RD,,02132,POND RD,E,902,1000,POND RD,WEST ROXBURY MA,02132,N,0,0,2500,2500,0,0,0,0
"MULTIPOLYGON (((-71.07377012006715 42.3314796376188, -71.07371166123953 42.33147785394581, -71.07427182792289 42.331267568952526, -71.07427417198603 42.33123852577126, -71.07432600966698 42.331239843125836, -71.07434445010202 42.331240306559586, -71.07448792973851 42.33118644949538, -71.07449031207717 42.331185846444136, -71.07449265737112 42.33118519092012, -71.0744949661293 42.33118447765659, -71.07449725311824 42.33118369300959, -71.07449949258928 42.33118286463224, -71.07450170645221 42.331181972584645, -71.07450387279727 42.331181036806626, -71.07450599130213 42.33118003481744, -71.07450805803111 42.331178988730855, -71.0745100919758 42.331177890187305, -71.0745120675882 42.331176736984766, -71.07451398008502 42.33117553648169, -71.07451584506396 42.33117429224827, -71.07451764745495 42.33117299263763, -71.07451939091511 42.33117165698181, -71.07452109017105 42.331170277607896, -71.07452270122025 42.33116885119183, -71.07452426468068 42.33116739158257, -71.07452574271798 42.33116589337135, -71.07452715858409 42.331164348214365, -71.07452850408528 42.331162777858495, -71.07452977597634 42.33116117210562, -71.07453097799716 42.33115953799448, -71.07463084805538 42.331062036554925, -71.07464539612303 42.33104787302408, -71.07465924049379 42.331033322976374, -71.07467234788783 42.33101840771488, -71.07468470639331 42.33100313878689, -71.0746963129154 42.33098755411571, -71.0747071446406 42.330971667315666, -71.07471719107966 42.3309554895881, -71.07472642506683 42.33093904822983, -71.07473374155126 42.33092455340442, -71.07471244874698 42.33107228574522, -71.07471271226335 42.331074915792364, -71.07471286446658 42.33107755596501, -71.07471289497539 42.331080201307394, -71.07471280340852 42.33108283811951, -71.07471258211882 42.33108547726163, -71.07471224634861 42.331088104740374, -71.07471179230849 42.33109072089294, -71.07471121670383 42.33109332289722, -71.07471053326229 42.33109591080395, -71.0747097135815 42.33109848450806, -71.0747087865727 42.33110103884787, -71.07470773763914 42.3311035621782, -71.07470658194522 42.33110605209649, -71.07470530424864 42.33110852259614, -71.07470391607794 42.33111094878137, -71.07470242063567 42.33111334717259, -71.0747008142459 42.33111570124762, -71.07469910113346 42.33111801629078, -71.07469728843445 42.331120287059804, -71.0746953690458 42.33112251387961, -71.07469335345962 42.331124685197956, -71.07469122794582 42.33112680131529, -71.07468901704652 42.33112887321097, -71.07468671047731 42.33113088152846, -71.0746843044513 42.331132826253736, -71.07468181784432 42.33113471623782, -71.07467924643848 42.33113654514259, -71.07467659032356 42.33113829962115, -71.07467386078487 42.33113999095504, -71.07467104653705 42.33114160786263, -71.0746681735236 42.331143164138496, -71.0746652120518 42.33114464035431, -71.07377012006715 42.3314796376188)))",8170,8,875,0800875000,08-03-185,0,64152,0800875000,,CITY OF BOSTON,,MELNEA CASS,BL,,02119,MELNEA CASS BL,E,902,2794,MELNEA  CASS BLV,ROXBURY MA,02119,N,0,0,21000,21000,0,0,0,0
"MULTIPOLYGON (((-71.07926069058219 42.314547988278484, -71.07905159994469 42.314447437487125, -71.07913343038346 42.31431656159721, -71.0792106126813 42.31435639388806, -71.07937355137432 42.31444047342712, -71.07926069058219 42.314547988278484)))",8248,12,2884,1202884000,12-06-030,0,81283,1202884000,,CITY OF BOSTON BY FCL,287 293,BLUE HILL,AV,,02121,287 293 BLUE HILL AV,E,902,3619,287 BLUE HILL AVE,DORCHESTER MA,02121,N,0,0,18000,18000,0,0,0,0
"MULTIPOLYGON (((-71.16017299384374 42.26413070424476, -71.16025564117237 42.26402835362151, -71.16046224730178 42.26411695039162, -71.16043238348219 42.26417111349787, -71.16042000893258 42.26419355681992, -71.16039801321662 42.26423344911911, -71.16017299384374 42.26413070424476)))",8273,20,11106,2011106000,20-15-095,0,145694,2011106000,,CITY OF BOSTON,,CEDAR,RD,,02132,CEDAR RD,E,902,2791,CEDAR RD,WEST ROXBURY MA,02132,N,0,0,13500,13500,0,0,0,0
"MULTIPOLYGON (((-71.13272171538601 42.28340002616904, -71.13299777967266 42.28316541310943, -71.13299973038222 42.28316672651074, -71.1327245897164 42.28340174119445, -71.13272171538601 42.28340002616904)))",8314,20,367,2000367000,20-02-125,0,132391,2000367000,,CITY OF BOSTON,,HAYES,RD,,02131,HAYES RD,E,902,113,HAYES RD,ROSLINDALE MA,02131,N,0,0,1200,1200,0,0,0,0
"MULTIPOLYGON (((-71.1590032893593 42.264599416749355, -71.15917746748599 42.26448624922095, -71.15928425604011 42.26457411967882, -71.15911268413498 42.264687382038126, -71.15901770001314 42.26461128608355, -71.1590032893593 42.264599416749355)))",8358,20,11287,2011287000,20-15-060,0,145862,2011287000,,CITY OF BOSTON,,COTTAGE,RD,,02132,COTTAGE RD,E,902,2429,COTTAGE RD,WEST ROXBURY MA,02132,N,0,0,12100,12100,0,0,0,0
"MULTIPOLYGON (((-71.10325999232906 42.27390525904253, -71.10334993740926 42.27381699735652, -71.10364798437801 42.273974049373294, -71.10355683853919 42.27406414312302, -71.10325999232906 42.27390525904253)))",8411,18,2638,1802638000,18-21-045,0,111092,1802638000,,CITY OF BOSTON MUNICIPAL CP,,COLORADO,ST,,02126,COLORADO ST,E,902,4000,COLORADO ST,MATTAPAN MA,02126,N,0,0,16600,16600,0,0,0,0
"MULTIPOLYGON (((-71.09687624829876 42.33079796157153, -71.09693366784622 42.330654716464025, -71.09710457757812 42.33069566584024, -71.09705459465434 42.33083795607076, -71.09687624829876 42.33079796157153)))",8511,10,468,1000468000,10-05-080,0,70603,1000468000,,CITY OF BOSTON,6 8,GORE,ST,,02120,6 8 GORE ST,E,902,2548,6 GORE ST,ROXBURY MA,02120,N,0,0,134100,134100,0,0,0,0
"MULTIPOLYGON (((-71.08832100967174 42.29030892935346, -71.08864789039406 42.29014823274888, -71.08873111907693 42.29023409338472, -71.08840344750523 42.2903965528517, -71.08836313445478 42.29035287638155, -71.08832100967174 42.29030892935346)))",8517,14,3101,1403101000,14-12-005,0,89465,1403101000,,CITY OF BOSTON,19,STRATTON,ST,,02124,19 STRATTON ST,E,902,4197,19 STRATTON ST,DORCHESTER MA,02124,N,0,0,20400,20400,0,0,0,0
"MULTIPOLYGON (((-71.15815758118217 42.26203484687941, -71.1581704187967 42.261909553882035, -71.15841531304655 42.26192220332516, -71.15840565526749 42.26200736333233, -71.158396766352 42.26209585441002, -71.15815282356857 42.26208131734093, -71.15815758118217 42.26203484687941)))",8530,20,11454,2011454000,20-15-220,0,146072,2011454000,,CITY OF BOSTON,,HIGH,RD,,02132,HIGH RD,E,902,3693,HIGH RD,WEST ROXBURY MA,02132,N,0,0,18700,18700,0,0,0,0
"MULTIPOLYGON (((-71.08138594841402 42.32103968835438, -71.08159438684837 42.3210060522573, -71.0816070060774 42.32105712511541, -71.08139859225052 42.3210906480484, -71.08138594841402 42.32103968835438)))",8537,12,491-1,1200491001,12-04-025,0,79430,1200491001,,CITY OF BOSTON BY FCL,284,WARREN,ST,,02119,284 WARREN ST,E,902,931,284 WARREN ST,ROXBURY MA,02119,N,1800,900,64900,20700,44200,0,0,1
"MULTIPOLYGON (((-71.1149927172311 42.25688025546222, -71.1148036190467 42.25700787944948, -71.11462903862123 42.256837080356064, -71.11478860807918 42.256674075933105, -71.1149927172311 42.25688025546222)))",8666,18,11042,1811042000,18-16-085,0,121084,1811042000,,COMM OF MASS  M D C,41,TRUMAN,HW,,02136,41 TRUMAN HW,E,902,6112,20 SOMERSET ST,BOSTON MA,02108,N,0,0,22200,22200,0,0,0,0
"MULTIPOLYGON (((-71.10494074043787 42.27270549775845, -71.10463271898534 42.27255450923358, -71.10467827243555 42.27250846309006, -71.10498422059612 42.2726612364363, -71.10494074043787 42.27270549775845)))",8691,18,2609,1802609000,18-21-040,0,111062,1802609000,,CITY OF BOSTON,,COLORADO,ST,,02126,COLORADO ST,E,902,2000,COLORADO,MATTAPAN MA,02126,N,0,0,8300,8300,0,0,0,0
"MULTIPOLYGON (((-71.11591345537988 42.276820615541865, -71.11604605342067 42.27675102088364, -71.11624333017494 42.27701545031212, -71.11605388317132 42.27709516326352, -71.11591246953869 42.27687871446792, -71.11590955834207 42.27687343301828, -71.11591345537988 42.276820615541865)))",8702,18,6860,1806860000,18-08-050,0,116020,1806860000,,CITY OF BOSTON BY FCL,,WILMOT,ST,,02131,WILMOT ST,E,902,5923,WILMOT ST,ROSLINDALE MA,02131,N,0,0,24900,24900,0,0,0,0
"MULTIPOLYGON (((-71.0762619635472 42.326498440886596, -71.07632953933177 42.326448525057295, -71.0764220180978 42.3265146097778, -71.07620110896855 42.32667161269406, -71.07611523019173 42.32660633084866, -71.0762619635472 42.326498440886596)))",8725,8,2709,0802709000,08-07-020,0,66305,0802709000,,CITY OF BOSTON,,DUDLEY,ST,,02119,DUDLEY ST,E,902,2069,DUDLEY,ROXBURY MA,02119,N,0,0,10700,10700,0,0,0,0
"MULTIPOLYGON (((-71.07940180704357 42.31388735103709, -71.07946569781937 42.3137891737058, -71.07964025416422 42.31388442341244, -71.0795503893244 42.313968021369604, -71.07940180704357 42.31388735103709)))",8742,12,2889,1202889000,12-06-030,0,81289,1202889000,,ROXBURY MULTI-SERV CNTR INC,311 311B,BLUE HILL,AV,,02121,311 311B BLUE HILL AV,E,902,1832,311 BLUE HILL AV,DORCHESTER MA,02121,N,0,0,9200,9200,0,0,0,0
"MULTIPOLYGON (((-71.1068981406785 42.27341816565579, -71.10680042970716 42.27351440532442, -71.10656522419025 42.27328473371373, -71.10650454477238 42.27322546647084, -71.10627979281178 42.273102524771815, -71.10631447135317 42.27306835858483, -71.10660961464421 42.273240222354154, -71.1068981406785 42.27341816565579)))",8841,18,2486,1802486000,18-21-020,0,111004,1802486000,,CITY OF BOSTON,,CROYDON,ST,,02126,CROYDON ST,E,902,5643,CROYDEN,MATTAPAN MA,02126,N,0,0,23800,23800,0,0,0,0
"MULTIPOLYGON (((-71.10672635228904 42.27310621145398, -71.10656473267021 42.27301520320857, -71.10643505290696 42.272946155391374, -71.1065257245357 42.272856562828665, -71.10681792399892 42.27301680825935, -71.10681027731968 42.2730242819498, -71.10672635228904 42.27310621145398)))",8844,18,2471,1802471000,18-21-010,0,110995,1802471000,,CITY OF BOSTON,,CROYDON,ST,,02126,CROYDON ST,E,902,3929,CROYDEN,MATTAPAN MA,02126,N,0,0,16500,16500,0,0,0,0
