MainID,St_name,Dist,DistName,StartTime,EndTime,Side,from,to,miles,oneway,week1,week2,week3,week4,week5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,everyday,yearround
1285,Harvard St,7,South Dorchester,00:00,07:00,Even,Washington St,Blue Hill Ave,0.8532,False,True,True,True,True,True,False,False,False,False,True,False,False,False,True
1286,Harvard St,7,South Dorchester,00:00,07:00,Odd,Washington St,Blue Hill Ave,0.8532,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True
1287,Harwood St,7,South Dorchester,08:00,12:00,Odd,Willowwood St,Lucerne St,0.1422,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1288,Harwood St,7,South Dorchester,08:00,12:00,Even,Willowwood St,Lucerne St,0.1422,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1289,Hatch St,5,South Boston,09:00,13:00,Odd,East Eighth St,Marine Rd,0.0570,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1290,Hatch St,5,South Boston,09:00,13:00,Even,East Eighth St,Marine Rd,0.0570,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1291,Hathaway St,2,Jamaica Plain,12:00,16:00,Odd,Centre St,Bardwell St,0.0557,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1292,Hathaway St,2,Jamaica Plain,12:00,16:00,Even,Centre St,Bardwell St,0.0557,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1293,Havelock St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Morton St,0.1324,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1294,Havelock St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Morton St,0.1324,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1295,Haverford St,2,Jamaica Plain,08:00,12:00,Even,Cornwall St,Boylston St,0.1862,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1296,Hillside St,10M,Mission Hill,12:00,16:00,Odd,Parker St,Parker Hill Ave,0.3515,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1297,Haverford St,2,Jamaica Plain,08:00,12:00,Odd,Cornwall St,Boylston St,0.1862,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1298,Haviland St,10F,Fenway/Kenmore,12:00,16:00,Even,Massachusetts Ave,Hemenway St,0.0994,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1299,Lawrence St,1C,Charlestown,12:00,16:00,Even,Union St,Austin St,0.0644,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1300,Haviland St,10F,Fenway/Kenmore,12:00,16:00,Odd,Massachusetts Ave,Hemenway St,0.0994,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1301,Havre St,9,East Boston,08:00,12:00,Even,Sumner St,Meridian St,0.2200,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1302,Havre St,9,East Boston,08:00,12:00,Odd,Sumner St,Meridian St,0.2200,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1303,Havre St,9,East Boston,08:00,12:00,Even,George R. Visconti Rd,Bennington St,0.2521,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1304,Havre St,9,East Boston,08:00,12:00,Odd,George R. Visconti Rd,Bennington St,0.2521,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1305,Hawkins St,1W,West End,00:01,07:00,,Bowker St,New Chardon St,0.1066,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1306,Hawley St,1F,Downtown,00:01,07:00,,Franklin St,Summer St,0.0701,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1307,Hawley Pl,1F,Downtown,00:01,07:00,,Arch St,Hawley St,0.0409,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1308,Hayden St,10M,Mission Hill,12:00,16:00,Even,Lawn St,Fisher Ave,0.0559,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1309,Hayden St,10M,Mission Hill,12:00,16:00,Odd,Lawn St,Fisher Ave,0.0559,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1310,Haymarket Sq,1F,Downtown,00:01,07:00,,Sudbury St,North Washington St,0.0485,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1311,Hooper St,7,South Dorchester,12:00,16:00,Odd,Tremlett St,Melville Ave,0.0659,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1312,Haynes St,9,East Boston,08:00,12:00,Even,Orleans St,Marginal St,0.1271,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1313,Haynes St,9,East Boston,08:00,12:00,Odd,Orleans St,Marginal St,0.1271,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1314,Hayward Pl,1T,Chinatown,00:01,07:00,,Washington St,Harrison Avenue Ext,0.0563,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1315,Hazelwood St,10R,Roxbury,12:00,16:00,Even,Warren St,Townsend St,0.1936,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1316,Hazelwood St,10R,Roxbury,12:00,16:00,Odd,Warren St,Townsend St,0.1936,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1317,Hazleton St,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Harvard St,0.4347,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1318,Lorna Rd,7,South Dorchester,12:00,16:00,Even,Morton St,Dead End,0.3593,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1319,Hazleton St,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Harvard St,0.4347,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1320,Heath St,10M,Mission Hill,08:00,12:00,Odd,Parker St,South Huntington Ave,0.7563,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1321,Heath St,10M,Mission Hill,08:00,12:00,Even,Parker St,South Huntington Ave,0.6261,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1322,Hecla St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Adams St,0.1809,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1323,Hecla St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Adams St,0.1809,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1324,Henchman St,1N,North End,12:00,16:00,Odd,Charter St,Commercial St,0.0517,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1325,Henchman St,1N,North End,12:00,16:00,Even,Charter St,Commercial St,0.0517,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1326,Hendry St,3,North Dorchester,08:00,12:00,Even,Bowdoin St,Dead End,0.1138,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1327,Hendry St,3,North Dorchester,08:00,12:00,Odd,Bowdoin St,Dead End,0.1138,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1328,Henley St,1C,Charlestown,08:00,12:00,Odd,Main St,Warren St,0.0506,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1329,Henley St,1C,Charlestown,08:00,12:00,Even,Main St,Warren St,0.0506,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1330,Henry St,9,East Boston,08:00,12:00,Even,Maverick Sq,Paris St,0.0402,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1331,Henry St,9,East Boston,08:00,12:00,Odd,Maverick Sq,Paris St,0.0402,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1332,Herald St,1S,South End,00:01,07:00,,Albany St,Washington St,0.1746,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1333,Herald St,1S,South End,00:01,07:00,,Washington St,Tremont St,0.2148,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1334,Herbert St,7,South Dorchester,12:00,16:00,Even,Park St,West Tremlett St,0.0723,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1335,Herbert St,7,South Dorchester,12:00,16:00,Odd,Park St,West Tremlett St,0.0723,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1336,Hooper St,7,South Dorchester,12:00,16:00,Even,Tremlett St,Melville Ave,0.0659,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1337,Hereford St,1B,Back Bay,06:00,08:00,Even,Beacon St,Commonwealth Ave,0.1182,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1338,Hereford St,1B,Back Bay,06:00,08:00,Odd,Beacon St,Commonwealth Ave,0.1182,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1339,Hereford St,1B,Back Bay,06:00,08:00,Even,Commonwealth Ave,Boylston St,0.1434,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1340,Hereford St,1B,Back Bay,06:00,08:00,Odd,Commonwealth Ave,Boylston St,0.1434,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1341,Hiawatha Rd,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Fottler Rd,0.1867,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1342,Hiawatha Rd,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Fottler Rd,0.1867,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1343,Higgins St,4,Allston/Brighton,08:00,12:00,Even,Brighton Av,Allston St,0.0903,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1344,Higgins St,4,Allston/Brighton,08:00,12:00,Odd,Brighton Av,Allston St,0.0903,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1345,High Rock Way,4,Allston/Brighton,08:00,12:00,Odd,Imrie Rd,Gordon St,0.0983,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1346,High Rock Way,4,Allston/Brighton,08:00,12:00,Even,Imrie Rd,Gordon St,0.0983,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1347,High St,1C,Charlestown,08:00,12:00,Even,Monument Sq,Green St,0.0890,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1348,High St,1C,Charlestown,08:00,12:00,Odd,Monument Sq,Green St,0.0890,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1349,Hopestill St,7,South Dorchester,12:00,16:00,Even,Aspinwall Rd,Southern Ave,0.0661,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1350,Hopestill St,7,South Dorchester,12:00,16:00,Odd,Aspinwall Rd,Southern Ave,0.0661,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1351,High St,1C,Charlestown,08:00,12:00,Even,Green St,Sullivan St,0.1917,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1352,High St,1C,Charlestown,08:00,12:00,Odd,Green St,Sullivan St,0.1917,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1353,High St,1C,Charlestown,12:00,16:00,Even,Sullivan St,Walker St,0.0580,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1354,High St,1C,Charlestown,12:00,16:00,Odd,Sullivan St,Walker St,0.0580,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1355,High St,3,North Dorchester,08:00,12:00,Odd,Hancock St,Church St,0.1068,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1356,High St,3,North Dorchester,08:00,12:00,Even,Hancock St,Church St,0.1068,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1357,High St,1F,Downtown,00:01,07:00,,Federal St,Atlantic Ave,0.3786,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1358,High St,1F,Downtown,00:01,07:00,Even,Summer St,Federal St,0.0487,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1359,High St,1F,Downtown,00:01,07:00,Even Side Median,Summer St,Federal St,0.0487,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1360,Highgate St,4,Allston/Brighton,08:00,12:00,Even,Cambridge St,Farrington Ave,0.1059,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1361,Highgate St,4,Allston/Brighton,08:00,12:00,Odd,Cambridge St,Farrington Ave,0.1059,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1362,Highland St,10R,Roxbury,08:00,12:00,Even,Cedar St,Centre St,0.5273,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1363,Highland St,10R,Roxbury,08:00,12:00,Odd,Cedar St,Centre St,0.5273,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1364,Highland Ave,10R,Roxbury,08:00,12:00,Even,Linwood St,Centre St,0.1331,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1365,Hillside St,10M,Mission Hill,12:00,16:00,Even,Parker St,Parker Hill Ave,0.5843,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1366,Highland Ave,10R,Roxbury,08:00,12:00,Odd,Linwood St,Centre St,0.1331,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1367,Hosmer St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Norfolk St,0.2165,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1368,Hildreth St,7,South Dorchester,08:00,12:00,Odd,Wildwood St,Dead End,0.0754,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1369,Forest St,10R,Roxbury,08:00,12:00,Even,Mt Pleasant Ave,Mt Pleasant Ave,0.2693,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1370,Farragut Rd,5,South Boston,13:00,17:00,Odd,East First St,East Broadway,0.1744,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1371,Farragut Rd,5,South Boston,13:00,17:00,Even,East First St,East Broadway,0.1744,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1372,Duxbury Rd,7,South Dorchester,12:00,16:00,Odd,River St,Dead End,0.0875,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1373,Dwight St,1S,South End,08:00,12:00,Even,Shawmut Ave,Tremont St,0.1468,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1374,Fisher Ave,10M,Mission Hill,12:00,16:00,Odd,Parker St,Parker Hill Ave,0.5932,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1375,Hoyt St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Dead End,0.0610,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1376,Hoyt St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Dead End,0.0610,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1377,Lindall St,2,Jamaica Plain,08:00,12:00,Even,Cummins Hwy,Murray Hill Rd,0.1076,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1378,Hubbardston Rd,3,North Dorchester,12:00,16:00,Even,Savin Hill Ave,Dead End,0.0767,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1379,Hosmer St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Norfolk St,0.2165,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
